Price,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Date
Ticker,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-15,173.7366485595703,140.38999938964844,136.90370178222656,299.1672058105469,326.4505310058594,43.883697509765625,274.3900146484375,175.2158130007049,143.57000732421875,138.01966665352936,310.81272342483015,333.5485638717136,45.58206401685465,278.9800109863281,172.55531954165141,140.08999633789062,135.98702666900658,297.6131446255385,325.88703033061086,43.79172881004724,271.0,175.1959542762702,142.69000244140625,137.48160863258406,310.4241929278544,333.074062392952,45.32416041506124,277.54998779296875,109205100,102861700,38908400,28106400,37666900,506831000,133422800,2023-09-15
2023-09-18,176.6750946044922,139.97999572753906,137.71080017089844,301.3986511230469,325.30377197265625,43.94967269897461,265.2799987792969,178.0748391046168,141.75,138.65736578516098,302.4446736489836,326.62847222908215,44.225571181756216,271.44000244140625,174.88818834345716,139.22000122070312,136.11657319680083,296.66672697630344,322.6345804518513,41.98440317548432,263.760009765625,175.1959303652364,140.47999572753906,136.11657319680083,297.05525744630876,324.0581452403847,42.73212650169159,271.1600036621094,67257600,42823500,21861300,14234200,16834200,500271000,101543300,2023-09-18
2023-09-19,177.76710510253906,137.6300048828125,137.54139709472656,303.90911865234375,324.8984069824219,43.50383758544922,266.5,178.32302815377042,138.83999633789062,137.9100710046555,305.0049388818177,325.6299802911353,43.949671091546065,267.8500061035156,175.84121799808253,135.55999755859375,136.12652791530078,298.6691249014179,320.8056813654168,42.98602840940491,261.20001220703125,176.22837977645918,138.6999969482422,136.9236413807494,301.3289780765296,322.44673584714667,43.81672106597158,264.3500061035156,51826900,61482500,20353700,15924400,16505900,373064000,103704000,2023-09-19
2023-09-20,174.21316528320312,135.2899932861328,133.25694274902344,298.5296630859375,317.10833740234375,42.22331619262695,262.5899963378906,178.39252544188162,139.3699951171875,137.58126321990022,306.8877203611136,325.82766263304757,43.88669985783539,273.92999267578125,174.12380859804207,135.1999969482422,133.13736584500114,298.29055569779877,316.85132586781475,42.20732329224025,262.4599914550781,177.95572439538154,138.5500030517578,137.58126321990022,303.88916474675915,325.74858912301113,43.58381095041621,267.0400085449219,58436200,46263700,29927500,19379500,21436500,367108000,122514600,2023-09-20
2023-09-21,172.6644744873047,129.3300018310547,129.96885681152344,294.6046142578125,315.88250732421875,41.001766204833984,255.6999969482422,175.0172406192522,132.24000549316406,131.75238469211735,299.1173741853966,321.6360782353787,42.08436420462982,260.8599853515625,172.5949916855764,129.30999755859375,129.6001981063206,292.1539538669276,311.40421928226147,40.96478119592239,254.2100067138672,173.27997365508898,131.94000244140625,130.96524483957415,294.57472963848187,315.6156002828941,41.567557906272185,257.8500061035156,63047900,70234800,31488700,21300500,35529500,450736000,119531000,2023-09-21
2023-09-22,173.51821899414062,129.1199951171875,129.77952575683594,297.94189453125,313.39129638671875,41.59454345703125,244.8800048828125,175.7915654067452,132.02999877929688,131.55309502689272,304.21793931959746,317.78061558235316,42.09935692892389,257.7900085449219,172.7836129384518,128.52000427246094,129.13187969441304,297.1349792644045,312.54109771841047,41.21568262993903,244.47999572753906,173.39909696300535,131.11000061035156,130.28767811949052,298.16105857912464,317.6520947233704,41.55655555974085,257.3999938964844,56725400,59904300,26397300,25369600,21447900,479236000,127524100,2023-09-22
2023-09-25,174.79884338378906,131.27000427246094,130.6364288330078,299.6851806640625,313.91522216796875,42.20631790161133,246.99000549316406,175.6823671360894,131.77999877929688,130.6962096792964,299.80474954231465,314.04374301753984,42.52020045113186,247.10000610351562,172.88287819083024,128.77000427246094,128.49420075473788,292.58233935451733,311.4042083579565,41.16170405570359,238.30999755859375,172.93251742028295,129.36000061035156,129.36105343327074,294.51495913343655,312.9760545512673,41.57555175089589,243.3800048828125,46172700,46017800,20094600,18987000,17836000,419091000,104636600,2023-09-25
2023-09-26,170.70883178710938,125.9800033569336,128.10560607910156,297.8223571777344,308.5768737792969,41.89543533325195,244.1199951171875,173.92524796713502,130.38999938964844,129.88913382067906,299.1572544193945,312.27417127506453,42.804098165845645,249.5500030517578,170.41101154694528,125.27999877929688,126.76047626460883,294.8836010715813,306.48104866233854,41.639529882171416,241.66000366210938,173.54802313417602,130.1199951171875,129.301268578832,296.52731623623635,311.5327326754824,41.9854020636062,242.97999572753906,64588900,73048200,25718700,19417200,26297600,402282000,101993600,2023-09-26
2023-09-27,169.18997192382812,125.9800033569336,130.06849670410156,296.6069641113281,309.2194519042969,42.45222854614258,240.5,171.7809825966186,127.4800033569336,130.4271970305092,300.1534143791173,310.7121944558891,42.85608166795396,245.3300018310547,167.82002287860425,124.12999725341797,128.1056261221129,285.6986517162525,306.1548329521496,41.61354320990464,234.5800018310547,171.36404026565756,125.76000213623047,128.1056261221129,299.3066733084428,308.7350248311766,42.3142831158922,244.25999450683594,66921800,66553400,22746500,36429800,19410100,444935000,136597200,2023-09-27
2023-09-28,169.44805908203125,125.9800033569336,131.83209228515625,302.8033142089844,310.05975341796875,43.073001861572266,246.3800048828125,170.77830558378838,126.58000183105469,132.81852186678947,305.1642906411394,311.8787458429494,43.42986775252882,247.5500030517578,166.4003891832915,123.04000091552734,129.3211902978825,295.570961796835,305.9175806621763,42.0993644815845,238.64999389648438,168.10787564587397,124.04000091552734,129.37101273802696,297.80242806158105,307.43997954346224,42.44423379089924,240.02000427246094,56294400,54555000,22513100,22167100,19683600,424663000,117058900,2023-09-28
2023-09-29,169.96429443359375,127.12000274658203,130.38734436035156,299.0675964355469,312.14569091796875,43.482845306396484,250.22000122070312,171.81076180692196,129.14999389648438,133.56582475847176,309.45793005531164,315.8232280557425,44.127606215229214,254.77000427246094,169.10061419351356,126.31999969482422,129.8891503218669,298.22082487707263,311.3844913845662,43.29091527165988,246.35000610351562,170.76839850543928,128.1999969482422,132.79860168217624,306.2103256693405,314.1228607733478,43.810722604671085,250.0,51814200,62377600,30848100,25356600,24140300,397830000,128346200,2023-09-29
2023-10-02,172.48580932617188,129.4600067138672,133.6853790283203,305.6524353027344,318.1265869140625,44.7653694152832,251.60000610351562,173.03181060107437,130.47000122070312,133.9344760337104,306.011050767019,318.21558609786393,45.15822119722868,254.27999877929688,169.6863201427267,126.54000091552734,130.69621496363905,300.4821828825046,311.58216015238867,43.84471004180952,242.6199951171875,169.97421860938772,127.27999877929688,130.7360789985593,301.58794429882886,312.66960950158256,44.0136459937785,244.80999755859375,52164500,48029700,22288000,16265600,20570000,433298000,123810400,2023-10-02
2023-10-03,171.14561462402344,124.72000122070312,131.95166015625,299.7947998046875,309.8126220703125,43.50083541870117,246.52999877929688,172.36667607241205,128.52000427246094,133.7750520844503,305.6026008385055,317.7213009072656,45.113239102137314,250.02000427246094,169.5771240058018,124.25,131.36379486457568,298.49975900924693,307.657484158639,43.22993616372472,244.4499969482422,171.0066338674304,128.05999755859375,133.45621581921205,303.1021731117906,317.1676656330005,44.7913562878214,248.61000061035156,49594600,51565000,22989400,17362300,21033500,470850000,101985300,2023-10-03
2023-10-04,172.39646911621094,127.0,134.75152587890625,304.4171142578125,315.31903076171875,44.02465057373047,261.1600036621094,172.94247039530038,127.36000061035156,135.08033576112487,305.7320983473966,316.38671934680445,44.12661389696753,261.8599853515625,169.7260388902924,125.68000030517578,132.0513075632974,297.3640702889023,310.4156581127954,43.275928083573646,247.60000610351562,169.8451609338146,126.05999755859375,132.31036298398095,297.59320597769863,310.4453144529802,43.725761788112315,248.13999938964844,53020300,44203900,26752300,16880500,20720100,361821000,129721600,2023-10-04
2023-10-05,173.63739013671875,125.95999908447266,134.58213806152344,303.63018798828125,315.7144470214844,44.67140579223633,260.04998779296875,174.1734545294483,126.7300033569336,135.00061920828836,305.04476742285397,316.3273949780159,44.883328870438184,263.6000061035156,171.42360430666272,124.33000183105469,132.96797911980192,298.36030956732407,311.30536698470246,43.87170361778556,256.25,172.52552875349963,126.70999908447266,134.58213806152344,303.4707931897542,315.4475399696837,44.03364221179363,260.0,48527900,39660600,19832600,19130000,16965600,393483000,119159200,2023-10-05
2023-10-06,176.19859313964844,127.95999908447266,137.0830535888672,314.2296447753906,323.5242919921875,45.74500274658203,260.5299987792969,176.69495515352654,128.4499969482422,137.66096041420468,315.1063008580321,325.4322535375942,45.77199314452194,261.6499938964844,171.91993985589522,124.12999725341797,133.5259413717916,299.76491061614274,312.6893801694388,44.00964752260757,250.64999389648438,172.53543905358532,124.16000366210938,133.5259413717916,300.29289252026376,312.9365263852443,44.1765853074357,253.97999572753906,57224100,46795900,27583200,21784000,25645500,434436000,117947000,2023-10-06
2023-10-09,177.68768310546875,128.25999450683594,137.92002868652344,317.14849853515625,326.0550537109375,45.25618362426758,259.6700134277344,177.74724412480685,128.7899932861328,138.4381547168922,319.11100311489633,326.5295551178962,45.58806104579634,261.3599853515625,174.52089096334598,124.76000213623047,135.12018076702492,310.63340773461323,319.49083600200555,44.35152097738503,252.0500030517578,175.52353680032698,126.22000122070312,136.4453786655851,311.3108127668467,321.0429214154338,44.82534394927442,255.30999755859375,42390800,38773700,19278100,22503700,19891200,409675000,101377900,2023-10-09
2023-10-10,177.092041015625,129.47999572753906,137.5613250732422,320.6152648925781,324.6413879394531,45.78099060058594,263.6199951171875,178.41236580749592,130.74000549316406,139.21533280483936,323.4245409475784,327.32044439073553,46.24181791728482,268.94000244140625,176.6552400140717,128.0500030517578,136.8339660890769,316.94927607834245,323.92960565259705,45.0712552153199,257.6499938964844,176.80415770883764,128.82000732421875,137.99973822654982,317.9056143773939,327.1820280328287,45.293172884810566,257.75,43698000,42178600,27786600,19038000,20557100,368582000,122656000,2023-10-10
2023-10-11,178.49179077148438,131.8300018310547,140.0423583984375,326.572509765625,328.6253967285156,46.78861999511719,262.989990234375,178.54143000452555,132.0500030517578,140.60033333333632,327.5886172779366,329.020824643838,46.84160171871978,268.6000061035156,176.30780084757703,129.61000061035156,138.07947251437622,321.72104709576627,325.3828395521265,46.032900190504705,260.8999938964844,176.90342620076967,129.74000549316406,138.07947251437622,321.78081633758194,327.42918731045415,46.17884588702422,266.20001220703125,47551100,40741800,25884300,22036300,20063200,378137000,103706300,2023-10-11
2023-10-12,179.39517211914062,132.3300018310547,138.46804809570312,322.92645263671875,327.3797607421875,46.92757034301758,258.8699951171875,181.01330204161414,134.47999572753906,140.7099212012559,329.2821791956286,329.82156651499986,47.5913252828809,265.4100036621094,177.73730960362397,131.22999572753906,137.76060589277833,321.4620453248651,324.9676113079431,46.31280081057614,256.6300048828125,178.75982932462722,132.1699981689453,140.54053705772182,326.75183634082794,326.7964993042076,46.75963344882015,262.9200134277344,56743100,55528600,24765500,20530500,19313100,481325000,111508100,2023-10-12
2023-10-13,177.5487060546875,129.7899932861328,136.86386108398438,313.49249267578125,323.9889221191406,45.444114685058594,251.1199951171875,180.60628286156256,133.30999755859375,139.4943248880113,323.8130545199746,330.01926553838706,47.098502624368315,259.6000061035156,176.84386529966793,128.9499969482422,136.1265284648248,311.18131382213835,322.63453553932317,45.263182151056284,250.22000122070312,180.09999903884182,132.97999572753906,138.87656917154035,322.2988496166126,328.58583561463803,46.942558517598286,258.8999938964844,51427100,45786600,23420500,21341000,21072400,474115000,102073800,2023-10-13
2023-10-16,177.41964721679688,132.5500030517578,138.59756469726562,319.9278564453125,328.8428955078125,46.077884674072266,253.9199981689453,177.7770284883398,133.07000732421875,139.12564907454743,320.59532013454964,332.3029426566613,46.207833655356794,255.39999389648438,175.22572035442593,130.42999267578125,137.49157350634707,314.3192765662314,326.82617386510276,44.89532148876171,248.47999572753906,175.46397958471027,130.69000244140625,137.67091603281727,317.42742893227734,327.2710189684246,45.04626639383732,250.0500030517578,52517000,42832900,28501900,16536100,22158000,375099000,88917200,2023-10-16
2023-10-17,175.86106872558594,131.47000122070312,139.21534729003906,322.76702880859375,328.26953125,43.92168045043945,254.85000610351562,177.12183257732815,132.5800018310547,139.3946898512302,323.1655005416488,329.65354421009977,44.7373792663929,257.17999267578125,173.5281761730158,128.7100067138672,136.6845129884962,316.09251327450494,323.67261705395947,42.464221791890054,247.0800018310547,175.36470667426025,130.38999938964844,138.12928790413469,316.96916932809273,325.8277251039162,43.983657697205345,250.10000610351562,57549400,49344600,23515800,16387800,18338500,812333000,93562900,2023-10-17
2023-10-18,174.5605926513672,128.1300048828125,137.46168518066406,315.7637939453125,326.34173583984375,42.18033218383789,242.67999267578125,176.28793794498117,130.6699981689453,140.21171038750475,324.69966045077126,331.759191769858,43.20295497748339,254.6300048828125,173.83590833900334,127.51000213623047,136.883778358218,314.35915595398905,324.55239964479256,41.80947154933942,242.0800018310547,174.30248985254676,129.89999389648438,138.94629346243022,320.16698731962435,328.6945726494821,42.575185981795975,252.6999969482422,54764400,42699500,23375000,16851000,23153600,627294000,125147800,2023-10-18
2023-10-19,174.18336486816406,128.39999389648438,137.25245666503906,311.61962890625,327.5379333496094,42.08536911010742,220.11000061035156,176.5460377577175,132.24000549316406,139.15556152793368,320.66509285587813,333.0344625947889,43.28092416614882,230.61000061035156,173.9153251388443,127.47000122070312,136.88379794425464,310.56366506740676,327.1326099487148,41.866448658188794,216.77999877929688,174.75913147519677,130.57000732421875,137.9997477176618,318.6627319909743,328.35844548463956,42.79510456302502,225.9499969482422,59302900,60961400,26066000,18709200,25052100,501233000,170772700,2023-10-19
2023-10-20,171.62216186523438,125.16999816894531,135.11021423339844,307.4754638671875,322.9410705566406,41.37163162231445,211.99000549316406,174.14367462886938,128.1699981689453,137.37200396894266,314.10015202033634,328.1311417316229,42.4542296240792,218.86000061035156,171.38390260775535,124.97000122070312,134.59208823419425,305.30376688851294,321.73499566730453,41.06274445020242,210.4199981689453,174.03447436266262,128.0500030517578,136.83396115706915,312.94459301258905,327.93341266679295,41.87444318164371,217.00999450683594,64189300,56343300,26315200,22287400,25012600,477266000,137734000,2023-10-20
2023-10-23,171.7412567138672,126.55999755859375,136.0069580078125,312.8150939941406,325.560791015625,42.95904541015625,212.0800018310547,172.7439025281915,127.87999725341797,137.16277170276794,316.1523217741572,328.9318691915997,43.231946691364044,216.97999572753906,168.69358667928853,123.9800033569336,133.46616564165706,306.0907800589369,320.68707463176605,40.929800201575475,202.50999450683594,169.66646713238327,124.62999725341797,134.55222488089632,308.32224636230404,321.7547330640911,41.21369517243649,210.0,55980100,48260000,26317900,17796800,24374700,478530000,150683400,2023-10-23
2023-10-24,172.17803955078125,128.55999755859375,138.30862426757812,311.360595703125,326.7569580078125,43.64678192138672,216.52000427246094,172.40636181159365,128.8000030517578,138.856640741676,317.13854235739626,328.0520017824309,43.680769690492056,222.0500030517578,170.20251349171062,126.33999633789062,136.9236454714082,309.4479191841867,323.86041156041205,42.67514660989255,214.11000061035156,171.7908778268972,127.73999786376953,137.33216822516073,315.5745096112142,327.5181575017648,43.06100102394639,216.5,43816600,46477400,44814300,19525500,31153600,401463000,118231100,2023-10-24
2023-10-25,169.8551025390625,121.38999938964844,125.15629577636719,298.3901672363281,336.78118896484375,41.76348114013672,212.4199981689453,171.80083332633419,126.33999633789062,127.84654030313649,309.69698202337327,342.24806157017446,43.63378838143873,220.10000610351562,169.4083645680371,120.79000091552734,124.6182453506459,297.70279053040963,333.765987296064,41.53956531780791,212.1999969482422,170.62942613878033,126.04000091552734,127.69708818641148,308.82032591139335,341.08150860571766,43.38187926803847,215.8800048828125,57157000,74577500,84366200,42192500,55053800,398379000,107065100,2023-10-25
2023-10-26,165.6757049560547,119.56999969482422,121.83833312988281,287.252685546875,324.1471252441406,40.31102752685547,205.75999450683594,170.13304109397222,121.63999938964844,123.88093173334005,293.877372785306,337.7302724471152,42.24031124000929,214.8000030517578,164.46458048468762,118.3499984741211,120.83197904119783,278.3367327543368,323.20795749855927,39.86519397688078,204.8800048828125,169.13038017633548,120.62999725341797,122.82475519995113,293.877372785306,336.6527185001531,41.837460992365465,211.32000732421875,70625300,100419500,57061100,66684100,37828500,541001000,115112600,2023-10-26
2023-10-27,166.9960479736328,127.73999786376953,121.72872161865234,295.600830078125,326.0451965332031,40.484962463378906,207.3000030517578,167.73066925493364,130.02000427246094,122.86460334434449,298.17099873015013,332.876322086507,41.19070160881771,212.41000366210938,165.6161620916175,125.5199966430664,119.77580202707922,291.8551287109929,324.65128814798715,40.00014193239622,205.77000427246094,165.69558183671225,126.19999694824219,122.43615619505098,293.3593922624319,326.6581143687127,41.11472961386122,210.60000610351562,58499100,125309300,44566500,29596300,29856500,416784000,94881200,2023-10-27
2023-10-30,169.0509796142578,132.7100067138672,124.01045227050781,301.50823974609375,333.4595642089844,41.145713806152344,197.36000061035156,169.92458166587582,133.0,124.94705944350845,308.2225811419955,335.5751503381647,41.75048867659289,210.8800048828125,167.64131321590813,128.55999755859375,122.30662966559456,297.9119616882397,328.04210819348634,40.46596602495226,194.6699981689453,167.7902309189435,129.72000122070312,122.76496724336327,297.95181798179766,329.60408920215934,41.07174378820241,209.27999877929688,51131000,72485500,28940100,28435100,22828100,388028000,136448200,2023-10-30
2023-10-31,169.52748107910156,133.08999633789062,123.63182830810547,300.1235656738281,334.25042724609375,40.764854431152344,200.83999633789062,169.65652489813172,133.57000732421875,124.91716977612808,302.52439854379725,335.1302822914459,40.86382050289445,202.8000030517578,166.67835290941483,131.7100067138672,122.24684955767498,295.73034340817844,330.8694837708354,39.21543081274733,194.07000732421875,168.11781482217418,132.75,124.60828431827505,302.15581136982826,334.98200058976215,40.434978965187184,196.1199951171875,44846000,51589400,26292300,19434200,20265300,517969000,118068300,2023-10-31
2023-11-01,172.70420837402344,137.0,125.99325561523438,310.6632995605469,342.1195983886719,42.309288024902344,205.66000366210938,172.9623111800798,137.35000610351562,126.0331120462072,311.5498969671139,343.45419409526926,42.36526699140607,205.99000549316406,168.88221462983017,133.7100067138672,123.27312071741295,300.7013533210004,335.77286978156485,40.85382726924343,197.85000610351562,169.75581666227828,133.9600067138672,123.62185498612891,300.7013533210004,335.91128615477885,40.86882109051677,204.0399932861328,56934900,61529400,30082400,20434600,28158800,437593000,121661700,2023-11-01
2023-11-02,176.2780303955078,138.07000732421875,127.02951049804688,309.68701171875,344.3439025878906,43.489845275878906,218.50999450683594,176.4864939793014,138.80999755859375,128.5141265655758,317.6067709820877,344.8480603761851,43.86770326441367,219.1999969482422,174.18338188289627,136.47000122070312,126.4715356220548,307.1566689118785,340.83440806099617,42.87807302018601,211.4499969482422,174.2429429068373,138.72999572753906,127.95615168958372,316.09253572689846,343.2762139918915,43.31190996998518,212.97000122070312,77334800,52236700,27124600,21631800,24348100,409172000,125987600,2023-11-02
2023-11-03,175.3647003173828,138.60000610351562,128.63369750976562,313.40283203125,348.7727355957031,44.98828887939453,219.9600067138672,175.53347673875106,139.49000549316406,129.06213705409462,314.3491986748491,350.34461211282445,45.292173032715084,226.3699951171875,172.08872301559984,137.4499969482422,127.39817091040808,309.8364382839208,343.36517506433484,43.706763443369326,218.39999389648438,172.97224682902157,138.99000549316406,127.55759664006862,311.3606148291629,345.6389384028993,44.00365403986176,221.14999389648438,79763700,44007200,26380100,16754100,23624000,424610000,119281000,2023-11-03
2023-11-06,177.92593383789062,139.74000549316406,129.77952575683594,314.5982666015625,352.46014404296875,45.734012603759766,219.27000427246094,178.1244756256995,140.72999572753906,129.86919702018562,317.11863791643617,353.4586243635472,45.917946208460904,226.32000732421875,174.92791800211177,138.36000061035156,128.2052310287806,313.25342810977384,349.31645156155355,44.882327752320265,215.0,175.09667927913767,138.75999450683594,128.5838633011544,314.77760474839,349.4153160772212,45.26818602105663,223.97999572753906,63841300,44970400,19052700,12887700,23828300,400733000,117335800,2023-11-06
2023-11-07,180.49710083007812,142.7100067138672,130.49693298339844,317.6067810058594,356.4145202636719,45.93793869018555,222.17999267578125,181.1125849169399,143.3699951171875,131.43354010302204,319.77847801503464,358.3224819200667,46.20083771282599,223.1199951171875,177.66783112206795,140.5,129.41087375050458,313.9208486937052,353.54763002740117,45.14123373244881,215.72000122070312,177.87629469765844,140.5500030517578,130.23787758583876,315.85346871880904,355.29741447617323,45.7020262562231,219.97999572753906,70530000,53553500,29757300,14055600,25833900,343165000,116900100,2023-11-07
2023-11-08,181.55929565429688,142.0800018310547,131.36378479003906,318.5631408691406,359.0540466308594,46.556705474853516,222.11000061035156,182.1152186825965,143.1199951171875,131.7324586731549,320.1072304980162,359.7163816170377,46.84959593349214,224.14999389648438,180.26875139702054,141.22000122070312,130.307615986695,313.6817929053457,356.4342725186346,45.95092771395189,217.63999938964844,181.02323134779837,142.97000122070312,130.49693213138377,316.9293973651803,357.55137827923454,46.0828786635961,223.14999389648438,49340300,44521700,26425800,13609700,26767800,346719000,106584800,2023-11-08
2023-11-09,181.08282470703125,140.60000610351562,129.7695770263672,319.3301696777344,356.57269287109375,46.93256378173828,209.97999572753906,182.78037460393284,142.64999389648438,132.07123084598703,322.946360971768,360.6258970276353,48.21208717627926,220.8000030517578,180.48718412874734,139.83999633789062,129.6001928928534,317.58682911240277,356.2464429567003,46.732637298021125,206.67999267578125,181.62882604582998,142.02000427246094,131.4833655819673,318.20449530704985,358.1643000917095,47.44937006233144,219.75,53763500,36235400,23747800,16103100,24847300,540496000,142110500,2023-11-09
2023-11-10,185.28756713867188,143.55999755859375,132.111083984375,327.5188903808594,365.4501953125,48.31705093383789,214.64999389648438,185.45656593393633,143.64999389648438,132.32033215828918,327.847651626363,365.8752795812783,48.454001099079974,215.3800048828125,182.43470002292048,139.91000366210938,128.94257737706485,318.2443210109881,356.94835909084804,47.26544343203814,205.69000244140625,182.87207654959846,140.4600067138672,129.63008754377262,318.7225053674266,357.3635478564213,47.482361908114214,210.02999877929688,66133400,49287800,26913300,19096200,28042100,421245000,130994000,2023-11-10
2023-11-13,183.6970977783203,142.58999633789062,131.61288452148438,327.9372863769531,362.4942932128906,48.6019401550293,223.7100067138672,184.9197527658604,143.22999572753906,132.1110785110762,331.0653214554911,364.2638685791425,49.09775812372238,225.39999389648438,183.1106225987718,140.6699981689453,130.77592226785188,324.4605771255939,361.7231982203745,48.081133759977654,211.61000061035156,184.71101456121173,142.0800018310547,131.3040066805253,324.95867440063995,364.0167223614231,48.302052345763855,215.60000610351562,43627500,35680600,18324800,16908900,19986500,384136000,140447600,2023-11-13
2023-11-14,186.32135009765625,145.8000030517578,133.13735961914062,335.0301818847656,366.0433044433594,49.6375617980957,237.41000366210938,186.987349680322,147.25999450683594,135.2098484824034,336.8133786161562,367.70414993309754,49.81549711299513,238.13999938964844,185.18815428767326,144.67999267578125,132.83845538225,332.06151122372125,363.15665355329156,49.021793193021786,230.72000122070312,186.579792942837,145.0,133.70530807658145,333.2669285010145,366.77487775321134,49.66155496172665,235.02999877929688,60108400,56674600,32395200,17179400,27683900,416954000,149771600,2023-11-14
2023-11-15,186.887939453125,143.1999969482422,134.13375854492188,331.44390869140625,366.1919250488281,48.86984634399414,242.83999633789062,188.36905250310778,147.2899932861328,134.54228130684916,337.1122585999721,369.6193627244979,49.94144686260012,246.6999969482422,186.65931635404164,142.58999633789062,133.08756322323444,328.76414268958035,363.6559833296178,48.18210210151437,236.4499969482422,186.72890587030213,147.05999755859375,134.38285556507137,336.6440459051916,367.7867626439103,49.91645843410648,239.2899932861328,53790500,63875700,23861500,14531200,26860100,475497000,150354000,2023-11-15
2023-11-16,188.57778930664062,142.8300018310547,136.43539428710938,332.91827392578125,372.6307373046875,49.46162796020508,233.58999633789062,189.82032912157422,143.32000732421875,136.7243553058011,333.3067740088348,372.8090364808357,49.50661323492199,240.8800048828125,187.52410280269015,139.52000427246094,133.8348363409247,325.13799657584025,366.6970749456609,48.312057235229624,230.9600067138672,188.43862545407694,140.91000366210938,134.70168898965295,328.116608684554,367.4697349394166,48.66092667774055,239.49000549316406,54412900,49653500,28013200,18932600,27182300,339756000,136816800,2023-11-16
2023-11-17,188.5579376220703,145.17999267578125,134.82127380371094,333.7650451660156,366.3702087402344,49.27969741821289,234.3000030517578,189.24382214751304,145.22999572753906,135.56856489215397,334.2232861666857,370.84767066024057,49.6985405744049,237.38999938964844,187.4446266055401,142.5399932861328,133.1672658790748,328.09669549608043,363.5470174090878,48.98880509199654,226.5399932861328,189.11459313033544,142.66000366210938,135.5087840376667,329.0032362244676,370.09481157714856,49.50561143654388,232.0,50922700,49636700,37240600,14494400,40157000,325205000,142532800,2023-11-17
2023-11-20,190.30740356445312,146.1300048828125,135.7578582763672,338.67626953125,373.8887939453125,50.390281677246094,235.60000610351562,190.76466491067268,146.6300048828125,136.16638098501627,340.5690331359297,375.3053322916461,50.529230000411275,237.10000610351562,188.7467813740569,144.72999572753906,133.13735310097627,332.9182661267183,367.5093833628424,49.162737038268276,231.02000427246094,188.75671623264228,145.1300048828125,133.20710755528523,333.61561448702196,367.7273146646205,49.29368891174694,234.0399932861328,46505100,41951200,27815500,16960500,52465100,414120000,116320100,2023-11-20
2023-11-21,189.50225830078125,143.89999389648438,136.47525024414062,335.69769287109375,369.5599365234375,49.925453186035156,241.1999969482422,190.37701130719432,144.0500030517578,136.68448318657698,338.6065643002725,372.6802933507884,50.498238446028495,243.6199951171875,188.60763557529475,141.5,135.46890395052017,334.62178559617644,367.62827122388927,49.2037211838221,233.33999633789062,190.26766718139268,143.91000366210938,135.79769857434874,337.0425313625671,372.13548017935176,50.10738480588418,235.0399932861328,38134500,71226000,22635300,12027900,28423100,565747000,122288000,2023-11-21
2023-11-22,190.16822814941406,146.7100067138672,137.98977661132812,340.19049072265625,374.2949523925781,48.697906494140625,234.2100067138672,191.77855487032625,147.74000549316406,138.91641013353967,341.61507213296295,376.2167020543969,50.31630467937056,244.00999450683594,189.69109711501824,144.57000732421875,136.97345661626224,337.29156073311754,371.4420444315091,47.672286574064465,231.39999389648438,190.3471617671388,144.57000732421875,136.97345661626224,337.9191682073353,374.44353505087355,49.83348617037129,242.0399932861328,39617700,45669100,17813900,10702700,23345300,899420000,117950600,2023-11-22
2023-11-24,188.8362579345703,146.74000549316406,136.19627380371094,336.94293212890625,373.8788757324219,47.758262634277344,235.4499969482422,189.76070040271065,147.1999969482422,137.63107491048424,340.5590932217913,374.4138035112927,48.90283797462597,238.75,188.12055368994098,145.32000732421875,135.49880526671663,335.4884660305111,371.61044336899096,47.7272721000833,232.3300018310547,189.7308806564948,146.6999969482422,137.53143003219628,338.8356959101023,373.7798105540461,48.45200520901021,233.75,24048300,22378400,12514300,5467500,10176600,294645000,65125200,2023-11-24
2023-11-27,188.65733337402344,147.72999572753906,135.9172821044922,333.4263610839844,375.04779052734375,48.22408676147461,236.0800018310547,189.53208641907588,149.25999450683594,137.9200163840895,338.6065550164102,377.05872006421737,48.51197801787189,238.3300018310547,187.77264546899545,146.8800048828125,135.50875940153244,332.92826375962915,372.6604918874323,47.634305695065535,232.10000610351562,188.7865623923312,147.52999877929688,135.53864982334184,334.9007097071492,373.23502159050327,47.7822495481252,236.88999938964844,40552600,53762400,23436500,15684500,22179200,395662000,112031800,2023-11-27
